الرابط,اسم المنافسة,رقم المنافسة,الرقم المرجعي,الغرض من المنافسة,قيمة وثائق المنافسة,حالة المنافسة,مدة العقد,هل التأمين من متطلبات المنافسة,نوع المنافسة,الجهة الحكوميه,الوقت المتبقى,طريقة تقديم العروض,مطلوب ضمان الإبتدائي,الضمان النهائي,آخر موعد لإستلام الإستفسارات,آخر موعد لتقديم العروض,تاريخ فتح العروض,تاريخ فحص العروض,فترة التوقف,التاريخ المتوقع للترسية,تاريخ بدء الأعمال / الخدمات,بداية إرسال الأسئلة و الاستفسارات,اقصى مدة للاجابة على الاستفسارات,مكان فتح العرض,مجال التصنيف,مكان التنفيذ,التفاصيل,نشاط المنافسة,تشمل المنافسة على بنود توريد,أعمال الصيانة والتشغيل,عنوان الضمان الإبتدائى,أعمال  الإنشاء,الحزمة,نوع الاتفاقية,مدة الاتفاقية,عدد ايام استلام الاستفسارات,عدد أيام استلام العرض,قائمة الموردين المتقدمين,قائمة الموردين المرسى عليهم  -  ( ترسية كاملة ),الدول
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=ouqc7XJGEDRfcxRYeBKywg==,توريد وتامين مضخة كهربائية,5190,251239010020,توريد وتامين مضخة كهربائية...عرض المزيد...توريد وتامين مضخة كهربائية,200.00,مرحلة فحص العروض,7 يوم,لا,شراء مباشر,القوات البحرية,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,04/01/202615/07/1447,05/01/202616/07/144710:00 AM,لا يوجد,05/01/202616/07/144710:00 AM,,06/01/202617/07/1447,07/01/202618/07/1447,04/01/202615/07/1447,4,لا يوجد,غير مطلوب,داخل المملكةمنطقة مكة المكرمةجدة,,تجارة الأدوات والآلات والأجهزة,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=546Ydio5IjEA3zi8kiSBkg==,خدمة صيانة واصلاح عدد ( 4 ) مواطير لسفينة جلالة الملك ( الرياض ) وصيانة واصلاح عدد ( 3 ) مواطير لسفينة جلالة الملك ( مكة ),5191,251239010792,خدمة صيانة واصلاح عدد ( 4 ) مو...عرض المزيد...خدمة صيانة واصلاح عدد ( 4 ) مواطير لسفينة جلالة الملك ( الرياض ) وصيانة واصلاح عدد ( 3 ) مواطير لسفينة جلالة الملك ( مكة ),200.00,مرحلة فحص العروض,60 يوم,لا,شراء مباشر,القوات البحرية,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,04/01/202615/07/1447,05/01/202616/07/144710:00 AM,لا يوجد,05/01/202616/07/144710:00 AM,,06/01/202617/07/1447,07/01/202618/07/1447,04/01/202615/07/1447,4,لا يوجد,غير مطلوب,داخل المملكةمنطقة مكة المكرمةجدة,,خدمات صيانة واصلاح الأجهزة والمعدات والآلات,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=KpXOnRwoHT0z9MMc3dtYOg==,توريد المياه المحلاة بالمجمعات الأكاديمية بالفروع  في جامعة الملك خالد,61620/م/2025,251239009512,توريد المياه المحلاة بالمجمعات...عرض المزيد...توريد المياه المحلاة بالمجمعات الأكاديمية بالفروع  في جامعة الملك خالد,700.00,تم فتح العروض,36 شهر,لا,منافسة عامة,جامعة الملك خالد,إنتهى,ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,10/01/202621/07/1447,19/01/202630/07/144709:59 AM,19/01/202630/07/144710:00 AM,لا يوجد,5,22/02/202605/09/1447,29/03/202610/10/1447,17/01/202628/07/1447,5,أبها,غير مطلوب,داخل المملكةمنطقة عسيرظهران الجنوبتنومهخميس مشيطابهاسراة عبيده,,إمدادات الكهرباء والغاز والمياه والبخار وتكييف الهواء,لا,,ادارة المشتريات والعقود,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=DlXMlO856PZn9BeLmwxicg==,صيانة سفلتة الشوارع بمليجة,30005000,251239008559,صيانة سفلتة الشوارع بمليجه لرف...عرض المزيد...صيانة سفلتة الشوارع بمليجه لرفع كفاءة الطرق والسلامة المروية ومعالجة التشوه البصري وتحسين المشهد الحضري,3500.00,تم فتح العروض,1 سنة,لا,منافسة عامة,بلدية مليجة,إنتهى,ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,10.00,10/01/202621/07/1447,16/01/202627/07/144709:59 AM,16/01/202627/07/144710:00 AM,لا يوجد,5,08/02/202620/08/1447,11/02/202623/08/1447,15/01/202626/07/1447,2,لجنة فتح المظاريف ببلدية محافظة النعيرية,غير مطلوب,داخل المملكةالمنطقة الشرقيةمليجة,,مقاولات الإنشاءات العامة (التشييد و بناء المرافق العامة) - إنشاء الطرق,لا,,إلكتروني بالمنصة,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=nzi4QW3b7fCs6q0TACyFlA==,إ ستكمال تشغيل وصيانة وإصلاح العيوب الطرقية بمكة المكرمة والمشاعر المقدسة,25/164,251239010532,إ ستكمال تشغيل وصيانة وإصلاح ا...عرض المزيد...إ ستكمال تشغيل وصيانة وإصلاح العيوب الطرقية بمكة المكرمة والمشاعر المقدسة,1000.00,معتمدة,36 شهر,نعم,منافسة عامة,أمانة العاصمة المقدسة,"37
                           دقائق:21
                           ساعة:6
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,10/01/202621/07/1447,01/02/202613/08/144710:00 AM,01/02/202613/08/144710:00 AM,لا يوجد,5,02/03/202613/09/1447,01/04/202613/10/1447,08/01/202619/07/1447,10,لجنة فتح العروض,قطاع التشغيل والصيانة والخدمات,داخل المملكةمنطقة مكة المكرمةمكة المكرمة,إ ستكمال تشغيل وصيانة وإصلاح العيوب الطرقية بمكة المكرمة والمشاعر المقدسة,التشغيل والصيانة والنظافة للمنشآت - التشغيل وصيانة الطرق,لا,صيانة الطرق,تقديم الضمان اإلكترونيا في منصة إعتماد وتسليم أصل الضمان إلي لجنة فتح العروض,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=ukjrvtCoVRDDlyPKyjuUHQ==,توريد فوري DRAPE PACK SURGICAL EXTREMITY ORTHOPEDIC STER (REFER NGHA CUSTOMIZED SPECIFICATION & MATERIAL SHOULD CONFORM TO AORN STANDARDS),2355256,251239010205,توريد فوري DRAPE PACK SURGICAL...عرض المزيد...توريد فوري DRAPE PACK SURGICAL EXTREMITY ORTHOPEDIC STER (REFER NGHA CUSTOMIZED SPECIFICATION & MATERIAL SHOULD CONFORM TO AORN STANDARDS),200.00,معتمدة,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,14/01/202625/07/1447,14/01/202625/07/144710:00 AM,لا يوجد,14/01/202625/07/144710:00 AM,,14/01/202625/07/1447,20/01/202601/08/1447,11/01/202622/07/1447,3,لا يوجد,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,مستودعات الادوية والصيدليات - المستلزمات الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=hPcylpU5r2Ue0nrMqfg2Kw==,توريد فوري PADDING UNDERCAST MATERIAL  7.6CM X 3.6M ROLL 100% PURE COTTON ONLY,2355714,251239010209,توريد فوري PADDING UNDERCAST M...عرض المزيد...توريد فوري PADDING UNDERCAST MATERIAL  7.6CM X 3.6M ROLL 100% PURE COTTON ONLY,200.00,معتمدة,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,14/01/202625/07/1447,14/01/202625/07/144710:00 AM,لا يوجد,14/01/202625/07/144710:00 AM,,14/01/202625/07/1447,20/01/202601/08/1447,11/01/202622/07/1447,3,لا يوجد,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,مستودعات الادوية والصيدليات - المستلزمات الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=dxrQiAAxoPmug5a1r2uuUg==,MH توريد مستلزمات مكتبية واثاث  .أثاث غرف نوم لـ 6 غرف,2345260,251239010579,توريد مستلزمات مكتبية واثاث  ....عرض المزيد...توريد مستلزمات مكتبية واثاث  .أثاث غرف نوم لـ 6 غرف,200.00,مرحلة فحص العروض,12 شهر,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,01/01/202612/07/1447,07/01/202618/07/144709:59 AM,لا يوجد,07/01/202618/07/144710:00 AM,,07/01/202618/07/1447,08/01/202619/07/1447,31/12/202511/07/1447,10,لا يوجد,,,,,,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=5MMbP7nOkgQHC9qyf8ZJ6Q==,AO - 2355235 - RESTORATIVE COMPOSITE FLOWABLE LIGHT CURE KIT,2355235,251239010628,تأمين وتوريد بنود طبية لمدينة...عرض المزيد...تأمين وتوريد بنود طبية لمدينة الملك عبدالعزيز الطبية للحرس الوطني,200.00,تم اعتماد الترسية,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,03/01/202614/07/1447,05/01/202616/07/144709:59 AM,لا يوجد,05/01/202616/07/144710:00 AM,,06/01/202617/07/1447,07/01/202618/07/1447,31/12/202511/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,الأنشطة الطبية,لا,,,,,,,,,[شركة ليان الطبية شركة ذات مسؤولية محدودة من شخص واحد - 98400.00 - مطابق],[شركة ليان الطبية شركة ذات مسؤولية محدودة من شخص واحد - 98400.00 - 98400.00],
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=0TOo9pIjHuYPQtWtFZ2UdQ==,توريد فوري PADDING UNDERCAST MATERIAL 15CM X 3.6M (6 INCH X 4 YD) ROLL 100 % PURE COTTON ONLY DOUBLE WRAPPED PEEL PACK OR SINGLE THICK PLASTIC PEEL POUCH STER/حشوة تحت الجبس 15 سم * 6.3 متر (6 بوصة * 4 ياردة ) قطن 100% لفة مزدوجة في مغلف قابل للنزع معقم,2354830,251239010202,توريد فوري PADDING UNDERCAST M...عرض المزيد...توريد فوري PADDING UNDERCAST MATERIAL 15CM X 3.6M (6 INCH X 4 YD) ROLL 100 % PURE COTTON ONLY DOUBLE WRAPPED PEEL PACK OR SINGLE THICK PLASTIC PEEL POUCH STER/حشوة تحت الجبس 15 سم * 6.3 متر (6 بوصة * 4 ياردة ) قطن 100% لفة مزدوجة في مغلف قابل للنزع معقم,200.00,معتمدة,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,14/01/202625/07/1447,14/01/202625/07/144710:00 AM,لا يوجد,14/01/202625/07/144710:00 AM,,14/01/202625/07/1447,20/01/202601/08/1447,11/01/202622/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,مستودعات الادوية والصيدليات - المستلزمات الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=ZqqWH7ltbbYKxBih7tmUqg==,توريد وتركيب سواتر للجهد العالي بالكلية,138/25,251239009909,توريد وتركيب سواتر للجهد العال...عرض المزيد...توريد وتركيب سواتر للجهد العالي بالكلية,700.00,تم فتح العروض الفنية,60 يوم,لا,منافسة عامة,القوات البحرية,إنتهى,ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,10/01/202621/07/1447,16/01/202627/07/144709:59 AM,16/01/202627/07/144710:00 AM,لا يوجد,5,17/02/202629/08/1447,12/04/202624/10/1447,11/01/202622/07/1447,5,اعتماد,قطاع التشييد والبناء,داخل المملكةالمنطقة الشرقيةالجبيل,توريد وتركيب سواتر للجهد العالي بالكلية,مقاولات عامة للمباني (الانشاء، الإصلاح، الهدم، الترميم),لا,,منصة اعتماد,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=hCWorgVFoUijEbYRqni1Eg==,تأهيل وصيانة الملاعب الجنوبية بالكلية,139/25,251239009911,تأهيل وصيانة الملاعب الجنوبية...عرض المزيد...تأهيل وصيانة الملاعب الجنوبية بالكلية,1000.00,بإنتظار إعتماد تقرير فتح العروض الفنية,210 يوم,لا,منافسة عامة,القوات البحرية,إنتهى,ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,10/01/202621/07/1447,16/01/202627/07/144709:59 AM,16/01/202627/07/144710:00 AM,لا يوجد,5,15/02/202627/08/1447,13/04/202625/10/1447,15/01/202626/07/1447,5,اعتماد,قطاع التشييد والبناء,داخل المملكةالمنطقة الشرقيةالجبيل,تأهيل وصيانة الملاعب الجنوبية بالكلية,مقاولات عامة للمباني (الانشاء، الإصلاح، الهدم، الترميم)مقاولات الإنشاءات العامة (التشييد و بناء المرافق العامة)- إنشاءات عامة,لا,,منصة اعتماد,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=qZiiKD8Ay3iPsjWyPwHQ0A==,صيانة الطرق والشوارع في مخطط إسكان طريق الملك عبدالعزيز( مخطط الشروق)  بالمدينة المنورة,19723,251239010722,صيانة الطرق والشوارع في مخطط إ...عرض المزيد...صيانة الطرق والشوارع في مخطط إسكان طريق الملك عبدالعزيز( مخطط الشروق)  بالمدينة المنورة,5500.00,معتمدة,24 شهر,نعم,منافسة عامة,أمانة منطقة المدينة المنورة,"33
                           دقائق:21
                           ساعة:5
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,10/01/202621/07/1447,31/01/202612/08/144709:59 AM,31/01/202612/08/144710:00 AM,لا يوجد,5,28/02/202611/09/1447,30/03/202611/10/1447,24/01/202605/08/1447,10,امانة المدينة ادارة المنافسات والعقود,قطاع التشغيل والصيانة والخدمات,داخل المملكةمنطقة المدينة المنورةالمدينة المنورة,,التشغيل والصيانة والنظافة للمنشآت - التشغيل وصيانة الطرق,لا,صيانة الطرق,أمانة منطقة المدينة المنورة – مبنى وكالة الخدمات الإدارية طريق الملك خالد – خلف جامعة الأمير مقرن,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=aQCMAVCVulBQR*@@**d2uy*@@**Mag==,توريد وتركيب مولدات احتياطية ( المبنى الرئيسي - مركز الاختبارات - سرايا الطلبة ) بالكلية,137/25,251239009908,"توريد وتركيب مولدات احتياطية (...عرض المزيد...توريد وتركيب مولدات احتياطية ( المبنى الرئيسي - مركز الاختبارات -
سرايا الطلبة ) بالكلية",1200.00,معتمدة,180 يوم,لا,منافسة عامة,القوات البحرية,إنتهى,ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,10/01/202621/07/1447,16/01/202627/07/144709:59 AM,16/01/202627/07/144710:00 AM,لا يوجد,5,15/02/202627/08/1447,12/04/202624/10/1447,15/01/202626/07/1447,5,اعتماد,قطاع التشييد والبناء,داخل المملكةالمنطقة الشرقيةالجبيل,توريد وتركيب مولدات احتياطية ( المبنى الرئيسي - مركز الاختبارات - سرايا الطلبة ) بالكلية,مقاولات فرعية تخصصية (أنشطة التشييد المتخصصة)- إنشاءات عامة,لا,,منصة اعتماد,محطـات توليد الطاقـة,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=eF0f8JzJ1kIvtTPOklhxOQ==,توفير أثاث لمكاتب الدور الثاني الخاصة بمركز الاعمال بفرع النرجس,26/10,251239010145,يرغب معهد الإدارة العامة في تو...عرض المزيد...يرغب معهد الإدارة العامة في توفير المستلزمات لمكاتب الدور الثاني بفرع معهد الإدارة العامة فرع النرجس,200.00,مرحلة فحص العروض,1 شهر,لا,شراء مباشر,معهد الادارة العامة,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,05/01/202616/07/1447,08/01/202619/07/144709:59 AM,لا يوجد,08/01/202619/07/144710:00 AM,,13/01/202624/07/1447,14/01/202625/07/1447,31/12/202511/07/1447,3,لا يوجد,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,تجارة الأثاث المنزلي والمفروشات والستائر والسجاد,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=BX%20TCTK4cR6pW36BGXWvow==,صيانة مركبات الهيئة لموسم الحج 1447ه,6 / حج 1447هـ,251239008200,صيانة مركبات الهيئة لموسم الحج...عرض المزيد...صيانة مركبات الهيئة لموسم الحج 1447ه,1000.00,تم فتح العروض الفنية,60 يوم,لا,منافسة عامة,هيئة الهلال الأحمر السعودي,إنتهى,ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,10/01/202621/07/1447,16/01/202627/07/144709:59 AM,16/01/202627/07/144710:00 AM,لا يوجد,5,26/01/202607/08/1447,01/02/202613/08/1447,15/01/202626/07/1447,10,إدارة المشتريات,قطاع التشغيل والصيانة والخدمات,داخل المملكةمنطقة مكة المكرمةمكة المكرمةمنطقة المدينة المنورةالمدينة المنورة,,خدمات صيانة وإصلاح المركبات,لا,,منصة اعتماد,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=QqBLP9lCpM3B6me9jCLUVA==,SG  - SHIELD EYE UNIVERSAL PLASTIC ADULT 7.5 X 6.5CM STER - JR717209,JR717209,251239008345,توريد مواد طبيه بشكل عاجل الى...عرض المزيد...توريد مواد طبيه بشكل عاجل الى مدينة الملك عبدالعزيز الطبية بجدة على دفعة او عدة دفعات حسب مواصفات و اشتراطات الشؤون الصحیة بوزارة الحرس الوطني,200.00,معتمدة,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,01/01/202612/07/1447,06/01/202617/07/144709:59 AM,لا يوجد,06/01/202617/07/144710:00 AM,,07/01/202618/07/1447,08/01/202619/07/1447,31/12/202511/07/1447,1,لا يوجد,غير مطلوب,داخل المملكةمنطقة مكة المكرمةجدة,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=Waz*@@**XG4E3SQ1GN6gyPlsZw==,SG  - FIXATIVE SPRAY CAN FOR CYTOLOGY - JR717648,JR717648,251239009410,توريد مواد طبيه بشكل عاجل الى...عرض المزيد...توريد مواد طبيه بشكل عاجل الى مدينة الملك عبدالعزيز الطبية بجدة على دفعة او عدة دفعات حسب مواصفات و اشتراطات الشؤون الصحیة بوزارة الحرس الوطني,200.00,تم اعتماد تقييم العروض الفنية,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,11/01/202622/07/1447,11/01/202622/07/144710:00 AM,لا يوجد,11/01/202622/07/144710:00 AM,,07/01/202618/07/1447,08/01/202619/07/1447,06/01/202617/07/1447,1,لا يوجد,غير مطلوب,داخل المملكةمنطقة مكة المكرمةجدة,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=YGpZAGYh4bQLYKESJie2Cg==,J-RT-OXYGEN CYLENDER SIZE E COMPATABLE WITHE MRI SUIT اسطوانة اوكسجين متوافقه مع جهاز الرنين المغنطيسي-JR717902,JR717902,251239009897,تأمين قطع غيار / مواد بناء لمس...عرض المزيد...تأمين قطع غيار / مواد بناء لمستشفى الملك خالد - الشؤون الصحيه لوزارة الحرس الوطني القطاع الغربي,200.00,معتمدة,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,05/01/202616/07/1447,07/01/202618/07/144709:59 AM,لا يوجد,07/01/202618/07/144710:00 AM,,08/01/202619/07/1447,09/01/202620/07/1447,05/01/202616/07/1447,1,لا يوجد,غير مطلوب,داخل المملكةمنطقة مكة المكرمةجدة,,تجارة قطع الغيار الجديدة,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=kEonHSqyj%20s4RWNYPWgLCQ==,J-MM-Urology Fine Set  طقم جراحة المسالك البولية الجميلة,JR714659,251239010152,توريد مواد و مستلزمات طبية للش...عرض المزيد...توريد مواد و مستلزمات طبية للشؤون الصحية بمدينة الملك عبدالعزيز الطبية بجدة,200.00,بانتظار اعتماد الترسية المبدئي,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,05/01/202616/07/1447,07/01/202618/07/144709:59 AM,لا يوجد,07/01/202618/07/144710:00 AM,,07/01/202618/07/1447,08/01/202619/07/1447,31/12/202511/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة مكة المكرمةجدة,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=cseVXBdruUFc64pe4NwM1Q==,خدمة تأمين السيارات الحكومية بنظام التأجير لبلدية لينة,59-2025,251239010232,خدمة تأمين السيارات الحكومية ب...عرض المزيد...خدمة تأمين السيارات الحكومية بنظام التأجير لبلدية لينة,1000.00,معتمدة,36 شهر,لا,منافسة عامة,أمانة منطقة الحدود الشمالية,"31
                           دقائق:21
                           ساعة:5
                           يوم",ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,10/01/202621/07/1447,31/01/202612/08/144709:59 AM,31/01/202612/08/144710:00 AM,لا يوجد,5,05/02/202617/08/1447,12/02/202624/08/1447,21/01/202602/08/1447,1,بلدية لينة,غير مطلوب,داخل المملكةمنطقة الحدود الشماليةلينه,,التشغيل والصيانة والنظافة للمنشآت - التشغيل والصيانة,لا,,بلدية لينة,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=sJ5Mp20dCjEdBCYT*@@**C26pA==,J-MM-Revolution Full Overlap Lumbar Vest & Skirt Small  مريلة واقية من الأشعة Cat # 703M-S-KI,JR713396,251239010153,توريد مواد و مستلزمات طبية للش...عرض المزيد...توريد مواد و مستلزمات طبية للشؤون الصحية بمدينة الملك عبدالعزيز الطبية بجدة,200.00,بانتظار اعتماد الترسية المبدئي,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,05/01/202616/07/1447,07/01/202618/07/144709:59 AM,لا يوجد,07/01/202618/07/144710:00 AM,,07/01/202618/07/1447,08/01/202619/07/1447,31/12/202511/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة مكة المكرمةجدة,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=93BIFAOO*@@**kMThl4W33B5RA==,مشروع صيانة مركز البيانات,08-12/2025,251239009538,ترغب الهيئة العامة للولاية على...عرض المزيد...ترغب الهيئة العامة للولاية على اموال القاصرين ومن في حكمهم بدعوة الشركات والمؤسسات لمشروع صيانة مركز البيانات وذلك لتوفير خدمة الدعم الفني والصيانة لمدة 3 سنوات ميلادية لغرفة مركز البيانات وغرف الشبكة في المركز الرئيسي وفروع الهيئة شاملاً توفير قطع الغيار اللازمة لضمان استمرارية الاعمال في مركز البيانات,1500.00,معتمدة,3 سنة,لا,منافسة عامة,الهيئة العامة للولاية على أموال القاصرين ومن في حكمهم,إنتهى,ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,20/01/202601/08/1447,22/01/202603/08/144712:00 PM,22/01/202603/08/144712:30 PM,لا يوجد,5,15/02/202627/08/1447,28/02/202611/09/1447,20/01/202601/08/1447,5,المقر الرئيس,قطاع الاتصالات وتقنية المعلومات,داخل المملكةمنطقة الرياضالرياضمنطقة مكة المكرمةجدةمكة المكرمةمنطقة المدينة المنورةالمدينة المنورةمنطقة القصيمبريدةالمنطقة الشرقيةالدماممنطقة عسيرابهامنطقة جازانجازانمنطقة الجوفسكاكا,المقر الرئيس للهيئة بمدينة الرياض حي القيروان – طريق الملك سلمان,تقنية المعلومات,لا,,المقر الرئيس للهيئة بمدينة الرياض حي القيروان – طريق الملك سلمان – مركز الاتصالات الإدارية,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=uAHPUzgNzJx1AoBwQ80Gqg==,منافسة MA26620002 تامين بطاريات لزوم اليات الدفاع المدني بمنطقة المدينة المنورة – شعبة الصيانة المركزية,2-2026,251239010249,تامين بطاريات لزوم اليات الدف...عرض المزيد...تامين بطاريات لزوم اليات الدفاع المدني بمنطقة المدينة المنورة – شعبة الصيانة المركزية,200.00,تم اعتماد تقييم العروض الفنية,10 يوم,لا,شراء مباشر,ادارة الشؤون الفنية المركزية بمنطقة المدينةالمنورة,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,04/01/202615/07/1447,06/01/202617/07/144709:59 AM,لا يوجد,06/01/202617/07/144710:00 AM,,06/01/202617/07/1447,07/01/202618/07/1447,31/12/202511/07/1447,6,لا يوجد,غير مطلوب,داخل المملكةمنطقة المدينة المنورةالمدينة المنورة,,تجارة قطع الغيار الجديدة,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=A*@@**4q4Fp6BUs%205usIAGsxRw==,أعمال توريد مياه شرب إدارة الدفاع المدني بالخرمة,kR 5,251239009902,أعمال توريد مياه شرب إدارة الد...عرض المزيد...أعمال توريد مياه شرب إدارة الدفاع المدني بالخرمة,200.00,مرحلة فحص العروض,120 يوم,لا,شراء مباشر,ادارة الشؤون الفنية المركزية بمنطقة مكة المكرمة,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,10/01/202621/07/1447,16/01/202627/07/144709:59 AM,لا يوجد,16/01/202627/07/144710:00 AM,,17/01/202628/07/1447,18/01/202629/07/1447,31/12/202511/07/1447,9,لا يوجد,غير مطلوب,داخل المملكةمنطقة مكة المكرمةالخرمة,,إمدادات الكهرباء والغاز والمياه والبخار وتكييف الهواء,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=vnzgd8BweYjD1xb%2002YW1g==,منافسة MK25620192 توريد بطاريات اليات,MK25620192,251239010400,منافسة MK25620192 توريد بطاريا...عرض المزيد...منافسة MK25620192 توريد بطاريات اليات,200.00,تم اعتماد الترسية المبدئي,3 يوم,لا,شراء مباشر,ادارة الشؤون الفنية بالمشاعر والعاصمة المقدسة,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,09/01/202620/07/1447,11/01/202622/07/144709:59 AM,لا يوجد,11/01/202622/07/144710:00 AM,,11/01/202622/07/1447,12/01/202623/07/1447,31/12/202511/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة مكة المكرمةجدةمكة المكرمة,,تجارة قطع الغيار الجديدة,لا,,,,,,,,,,,
